timestamp,distance,speed,heart_rate,cadence,fractional_cadence
1038949287,937.59,0,131,0,0
1038949288,937.59,0,131,0,0
1038949289,937.59,0,130,0,0
1038949290,937.59,0,130,0,0
1038949291,937.59,0,130,0,0
1038949292,937.59,0,129,0,0
1038949293,937.59,0,129,0,0
1038949294,937.59,0,128,0,0
1038949295,937.59,0,128,0,0
1038949296,937.59,0,128,0,0
1038949297,937.59,0,128,0,0
1038949298,937.59,0,128,0,0
1038949299,937.59,0,127,0,0
1038949300,937.59,0,127,0,0
1038949301,937.59,0,127,0,0
1038949302,937.59,0,126,0,0
1038949303,937.59,0,126,0,0
1038949304,937.59,0,126,0,0
1038949305,937.59,0,126,0,0
1038949306,937.59,0,126,0,0
1038949307,937.59,0,127,0,0
1038949308,937.59,0,128,0,0
1038949309,937.59,0,128,0,0
1038949310,937.59,0,127,0,0
1038949311,937.59,0,128,0,0
1038949312,937.59,0,129,0,0
1038949313,937.59,0,129,0,0
1038949314,937.59,0,128,0,0
1038949315,937.59,0,127,0,0
1038949316,937.59,0,125,0,0
1038949317,937.59,0,124,0,0
1038949318,937.59,0,124,0,0
1038949319,937.59,0,124,0,0
1038949320,937.59,0,123,0,0
1038949321,937.59,0,123,0,0
1038949322,937.59,0,123,0,0
1038949323,937.59,0,124,0,0
1038949324,937.59,0,123,0,0
1038949325,937.59,0,124,0,0
1038949326,937.59,0,124,0,0
1038949327,937.59,0,123,0,0
1038949328,937.59,0,123,0,0
1038949329,937.59,0,123,0,0
1038949330,937.59,0,122,0,0
1038949331,937.59,0,122,0,0
1038949332,937.59,0,122,0,0
1038949333,937.59,0,122,0,0
1038949334,937.59,0,122,0,0
1038949335,937.59,0,122,0,0
1038949336,937.59,0,122,0,0
1038949337,937.59,0,122,0,0
1038949338,937.59,0,123,0,0
1038949339,937.59,0,123,0,0
1038949340,937.59,0,123,0,0
1038949341,937.59,0,123,0,0
1038949342,937.59,0,123,0,0
1038949343,937.59,0,122,0,0
1038949344,937.59,0,122,0,0
1038949345,937.59,0,121,0,0
1038949346,937.59,0,121,0,0
1038949347,937.59,0,121,0,0
1038949348,937.59,0,121,0,0
1038949349,937.59,0,121,0,0
1038949350,937.59,0,121,0,0
1038949351,937.59,0,122,0,0
1038949352,937.59,0,122,0,0
1038949353,937.59,0,123,0,0
1038949354,937.59,0,123,0,0
1038949355,937.59,0,123,0,0
1038949356,937.59,0,124,0,0
1038949357,937.59,0,124,0,0
1038949358,937.59,0,124,0,0
1038949359,937.59,0,125,0,0
1038949360,937.59,0,125,0,0
1038949361,937.59,0,124,0,0
1038949362,937.59,0,124,0,0
1038949363,937.59,0,124,0,0
1038949364,937.59,0,124,0,0
1038949365,937.59,0,124,0,0
1038949366,937.59,0,124,0,0
1038949367,937.59,0,124,0,0
1038949368,937.59,0,124,0,0
1038949369,937.59,0,124,0,0
1038949370,937.59,0,124,0,0
1038949371,937.59,0,124,0,0
1038949372,937.59,0,124,0,0
1038949373,937.59,0,124,0,0
1038949374,937.59,0,124,0,0
1038949375,937.59,0,125,0,0
1038949376,937.59,0,125,0,0
1038949377,937.59,0,124,0,0
1038949378,937.59,0,124,0,0
1038949379,937.59,0,123,0,0
1038949380,937.59,0,123,0,0
1038949381,937.59,0,122,0,0
1038949382,937.59,0,121,0,0
1038949383,937.59,0,121,0,0
1038949384,937.59,0,121,0,0
1038949385,937.59,0,121,0,0
1038949386,937.59,0,121,0,0
1038949387,937.59,0,121,0,0
1038949388,937.59,0,120,0,0
1038949389,937.59,0,120,0,0
1038949390,937.59,0,120,0,0
1038949391,937.59,0,120,0,0
1038949392,937.59,0,120,93,0
1038949393,937.59,0,121,93,0
1038949394,938.46,0.868,122,89,0.5
1038949395,939.33,0.868,123,88,0
1038949396,940.76,1.428,123,88,0
1038949397,942.8,2.043,124,87,0
1038949398,945.6,2.799,124,86,0
1038949399,948.96,3.359,124,86,0
1038949400,952.64,3.676,124,86,0
1038949401,956.33,3.695,124,85,0.5
1038949402,960.02,3.695,126,84,0.5
1038949403,963.73,3.695,127,84,0.5
1038949404,967.41,3.676,127,84,0.5
1038949405,971.07,3.667,128,84,0.5
1038949406,974.73,3.667,128,84,0.5
1038949407,978.4,3.658,128,84,0.5
1038949408,982.02,3.62,131,84,0.5
1038949409,985.59,3.564,132,84,0.5
1038949410,989.11,3.527,134,84,0.5
1038949411,992.63,3.527,135,84,0.5
1038949412,996.17,3.546,136,84,0.5
1038949413,999.74,3.564,137,84,0.5
1038949414,1003.3,3.564,138,84,0.5
1038949415,1006.86,3.555,138,84,0.5
1038949416,1010.41,3.555,138,84,0.5
1038949417,1013.97,3.546,139,84,0.5
1038949418,1017.5,3.546,139,84,0.5
1038949419,1021.04,3.527,139,84,0.5
1038949420,1024.48,3.452,139,84,0.5
1038949421,1027.93,3.452,140,84,0.5
1038949422,1031.32,3.378,140,84,0.5
1038949423,1034.73,3.406,140,84,0.5
1038949424,1038.12,3.406,140,84,0.5
1038949425,1041.58,3.452,141,83,0.5
1038949426,1045.03,3.452,141,83,0.5
1038949427,1048.48,3.452,142,84,0.5
1038949428,1051.91,3.434,142,84,0.5
1038949429,1055.36,3.434,143,84,0.5
1038949430,1058.81,3.462,144,84,0.5
1038949431,1062.31,3.49,144,84,0.5
1038949432,1065.79,3.49,144,84,0.5
1038949433,1069.27,3.471,144,84,0.5
1038949434,1072.73,3.471,145,84,0.5
1038949435,1076.21,3.48,145,84,0.5
1038949436,1079.69,3.48,145,85,0.5
1038949437,1083.2,3.508,145,85,0.5
1038949438,1086.73,3.527,146,85,0.5
1038949439,1090.26,3.518,146,84,0.5
1038949440,1093.74,3.499,146,84,0.5
1038949441,1097.24,3.499,147,83,0.5
1038949442,1100.78,3.527,147,83,0.5
1038949443,1104.33,3.546,148,83,0.5
1038949444,1107.86,3.546,148,83,0.5
1038949445,1111.41,3.546,149,83,0.5
1038949446,1114.95,3.546,149,84,0.5
1038949447,1118.49,3.536,149,84,0.5
1038949448,1122.03,3.536,149,84,0.5
1038949449,1125.59,3.555,150,84,0.5
1038949450,1129.14,3.555,150,84,0.5
1038949451,1132.66,3.527,150,84,0.5
1038949452,1136.17,3.499,150,85,0.5
1038949453,1139.64,3.462,150,85,0.5
1038949454,1143.11,3.49,151,85,0.5
1038949455,1146.65,3.527,151,84,0.5
1038949456,1150.19,3.546,151,84,0.5
1038949457,1153.75,3.564,152,84,0.5
1038949458,1157.31,3.564,152,84,0.5
1038949459,1160.78,3.452,152,84,0.5
1038949460,1164.13,3.368,153,84,0.5
1038949461,1167.5,3.368,153,84,0.5
1038949462,1170.89,3.387,153,84,0.5
1038949463,1174.32,3.434,154,84,0.5
1038949464,1177.76,3.434,155,85,0.5
1038949465,1181.2,3.434,155,85,0.5
1038949466,1184.62,3.434,156,84,0.5
1038949467,1188.06,3.434,156,84,0.5
1038949468,1191.57,3.499,157,84,0.5
1038949469,1195.09,3.518,157,84,0.5
1038949470,1198.61,3.536,158,84,0.5
1038949471,1202.17,3.546,158,84,0.5
1038949472,1205.7,3.546,159,84,0.5
1038949473,1209.25,3.546,159,84,0.5
1038949474,1212.8,3.555,159,84,0.5
1038949475,1216.33,3.518,160,84,0.5
1038949476,1219.82,3.49,160,84,0.5
1038949477,1223.3,3.49,160,85,0.5
1038949478,1226.81,3.499,160,85,0.5
1038949479,1230.3,3.499,161,85,0.5
1038949480,1233.85,3.555,161,84,0.5
1038949481,1237.44,3.574,161,84,0.5
1038949482,1241.03,3.592,161,84,0.5
1038949483,1244.55,3.527,161,84,0.5
1038949484,1248.07,3.527,161,84,0.5
1038949485,1251.56,3.471,161,84,0.5
1038949486,1255.08,3.536,161,84,0.5
1038949487,1258.66,3.564,161,84,0.5
1038949488,1262.22,3.564,161,84,0.5
1038949489,1265.77,3.564,162,84,0.5
1038949490,1269.33,3.555,162,84,0.5
1038949491,1272.87,3.527,162,85,0.5
1038949492,1276.37,3.508,162,85,0.5
1038949493,1279.87,3.508,163,85,0.5
1038949494,1283.33,3.462,163,85,0.5
1038949495,1286.78,3.443,162,85,0.5
1038949496,1290.2,3.424,162,85,0.5
1038949497,1293.61,3.406,162,85,0.5
1038949498,1297.01,3.406,162,85,0.5
1038949499,1300.49,3.48,163,85,0.5
1038949500,1304,3.508,163,85,0.5
1038949501,1307.53,3.518,163,85,0.5
1038949502,1311.04,3.518,163,85,0.5
1038949503,1314.61,3.574,163,85,0.5
1038949504,1318.21,3.602,164,85,0.5
1038949505,1321.82,3.611,164,85,0.5
1038949506,1325.45,3.63,164,85,0.5
1038949507,1329.1,3.639,164,85,0.5
1038949508,1332.73,3.639,164,85,0.5
1038949509,1336.38,3.648,164,85,0.5
1038949510,1340.05,3.667,164,85,0.5
1038949511,1343.75,3.676,165,85,0.5
1038949512,1347.4,3.676,165,85,0.5
1038949513,1351,3.602,165,85,0.5
1038949514,1354.51,3.508,165,85,0.5
1038949515,1358.02,3.508,166,85,0.5
1038949516,1361.52,3.499,166,85,0.5
1038949517,1365.02,3.499,166,86,0
1038949518,1368.51,3.499,166,86,0
1038949519,1371.88,3.359,165,86,0
1038949520,1375.17,3.294,165,87,0
1038949521,1378.54,3.359,165,88,0
1038949522,1381.89,3.359,165,88,0
1038949523,1385.33,3.434,165,88,0
1038949524,1388.75,3.434,165,88,0
1038949525,1392.22,3.471,165,88,0
1038949526,1395.72,3.499,164,88,0
1038949527,1395.72,0,164,0,0
1038949528,1395.72,0,162,0,0
1038949529,1395.72,0,164,0,0
1038949530,1395.72,0,164,0,0
1038949531,1395.72,0,163,0,0
1038949532,1395.72,0,162,0,0
1038949533,1395.72,0,163,0,0
1038949534,1395.72,0,164,0,0
1038949535,1395.72,0,165,0,0
1038949536,1395.72,0,166,0,0
1038949537,1395.72,0,167,0,0
1038949538,1395.72,0,168,0,0
1038949539,1395.72,0,169,0,0
1038949540,1395.72,0,169,0,0
1038949541,1395.72,0,169,0,0
1038949542,1395.72,0,170,0,0
1038949543,1395.72,0,170,0,0
1038949544,1395.72,0,170,0,0
1038949545,1395.72,0,170,0,0
1038949546,1395.72,0,170,0,0
1038949547,1395.72,0,170,0,0
1038949548,1395.72,0,170,0,0
1038949549,1395.72,0,169,0,0
1038949550,1395.72,0,169,0,0
1038949551,1395.72,0,168,0,0
1038949552,1395.72,0,167,0,0
1038949553,1395.72,0,166,0,0
1038949554,1395.72,0,165,0,0
1038949555,1395.72,0,165,0,0
1038949556,1395.72,0,164,0,0
1038949557,1395.72,0,164,0,0
1038949558,1395.72,0,165,0,0
1038949559,1395.72,0,164,0,0
1038949560,1395.72,0,162,0,0
1038949561,1395.72,0,160,0,0
1038949562,1395.72,0,158,0,0
1038949563,1395.72,0,157,0,0
1038949564,1395.72,0,156,0,0
1038949565,1395.72,0,155,0,0
1038949566,1395.72,0,155,0,0
1038949567,1395.72,0,154,0,0
1038949568,1395.72,0,153,0,0
1038949569,1395.72,0,152,0,0
1038949570,1395.72,0,151,0,0
1038949571,1395.72,0,150,0,0
1038949572,1395.72,0,149,0,0
1038949573,1395.72,0,148,0,0
1038949574,1395.72,0,147,0,0
1038949575,1395.72,0,146,0,0
1038949576,1395.72,0,145,0,0
1038949577,1395.72,0,144,0,0
1038949578,1395.72,0,144,0,0
1038949579,1395.72,0,143,0,0
1038949580,1395.72,0,142,0,0
1038949581,1395.72,0,141,0,0
1038949582,1395.72,0,141,0,0
1038949583,1395.72,0,140,0,0
1038949584,1395.72,0,140,0,0
1038949585,1395.72,0,140,0,0
1038949586,1395.72,0,140,0,0
1038949587,1395.72,0,140,0,0
1038949588,1395.72,0,140,0,0
1038949589,1395.72,0,139,0,0
1038949590,1395.72,0,139,0,0
1038949591,1395.72,0,138,0,0
1038949592,1395.72,0,137,0,0
1038949593,1395.72,0,136,0,0
1038949594,1395.72,0,135,0,0
1038949595,1395.72,0,134,0,0
1038949596,1395.72,0,133,0,0
1038949597,1395.72,0,132,0,0
1038949598,1395.72,0,131,0,0
1038949599,1395.72,0,130,0,0
1038949600,1395.72,0,130,0,0
1038949601,1395.72,0,129,0,0
1038949602,1395.72,0,128,0,0
1038949603,1395.72,0,127,0,0
1038949604,1395.72,0,127,0,0
1038949605,1395.72,0,127,0,0
1038949606,1395.72,0,126,0,0
1038949607,1395.72,0,126,0,0
1038949608,1395.72,0,126,0,0
1038949609,1395.72,0,125,0,0
1038949610,1395.72,0,124,0,0
1038949611,1395.72,0,124,0,0
1038949612,1395.72,0,124,0,0
1038949613,1395.72,0,124,0,0
1038949614,1395.72,0,124,0,0
1038949615,1395.72,0,124,0,0
1038949616,1395.72,0,123,0,0
1038949617,1395.72,0,123,0,0
1038949618,1395.72,0,123,0,0
1038949619,1395.72,0,124,0,0
1038949620,1395.72,0,127,0,0
1038949621,1395.72,0,129,0,0
1038949622,1395.72,0,131,0,0
1038949623,1395.72,0,131,0,0
1038949624,1395.72,0,131,0,0
1038949625,1395.72,0,131,0,0
1038949626,1395.72,0,131,0,0
1038949627,1395.72,0,131,0,0
1038949628,1395.72,0,131,0,0
1038949629,1395.72,0,131,0,0
1038949630,1395.72,0,130,0,0
1038949631,1395.72,0,130,0,0
1038949632,1395.72,0,130,0,0
1038949633,1395.72,0,130,0,0
1038949634,1395.72,0,130,0,0
1038949635,1395.72,0,129,0,0
1038949636,1395.72,0,129,0,0
1038949637,1395.72,0,128,0,0
1038949638,1395.72,0,128,0,0
1038949639,1395.72,0,128,0,0
1038949640,1395.72,0,127,0,0
1038949641,1395.72,0,127,0,0
1038949642,1395.72,0,127,0,0
1038949643,1395.72,0,129,0,0
1038949644,1395.72,0,128,0,0
1038949645,1395.72,0,128,0,0
1038949646,1395.72,0,127,0,0
1038949647,1395.72,0,127,0,0
1038949648,1395.72,0,126,0,0
1038949649,1395.72,0,126,0,0
1038949650,1395.72,0,125,0,0
1038949651,1395.72,0,125,0,0
1038949652,1395.72,0,125,0,0
1038949653,1395.72,0,124,0,0
1038949654,1395.72,0,124,0,0
1038949655,1395.72,0,123,0,0
1038949656,1395.72,0,123,0,0
1038949657,1395.72,0,123,0,0
1038949658,1395.72,0,123,0,0
1038949659,1395.72,0,122,0,0
1038949660,1395.72,0,122,0,0
1038949661,1395.72,0,122,0,0
1038949662,1395.72,0,122,0,0
1038949663,1395.72,0,122,0,0
1038949664,1395.72,0,123,0,0
1038949665,1395.72,0,123,0,0
1038949666,1395.72,0,124,0,0
1038949667,1395.72,0,124,0,0
1038949668,1395.72,0,124,0,0
1038949669,1395.72,0,125,0,0
1038949670,1395.72,0,124,0,0
1038949671,1395.72,0,124,0,0
1038949672,1395.72,0,123,0,0
1038949673,1395.72,0,122,0,0
1038949674,1395.72,0,122,0,0
1038949675,1395.72,0,121,0,0
1038949676,1395.72,0,121,0,0
1038949677,1395.72,0,121,0,0
1038949678,1395.72,0,122,0,0
1038949679,1395.72,0,122,0,0
1038949680,1395.72,0,123,0,0
1038949681,1395.72,0,123,0,0
1038949682,1395.72,0,124,0,0
1038949683,1395.72,0,124,0,0
1038949684,1395.72,0,125,0,0
1038949685,1395.72,0,125,0,0
1038949686,1395.72,0,125,0,0
1038949687,1395.72,0,125,0,0
1038949688,1395.72,0,125,0,0
1038949689,1395.72,0,125,0,0
1038949690,1395.72,0,125,0,0
1038949691,1395.72,0,125,0,0
1038949692,1395.72,0,125,0,0
1038949693,1395.72,0,124,0,0
1038949694,1395.72,0,124,0,0
1038949695,1395.72,0,124,0,0
1038949696,1395.72,0,124,0,0
1038949697,1395.72,0,123,0,0
1038949698,1395.72,0,123,0,0
1038949699,1395.72,0,122,0,0
1038949700,1395.72,0,121,0,0
1038949701,1395.72,0,121,0,0
1038949702,1395.72,0,120,0,0
1038949703,1395.72,0,119,0,0
1038949704,1395.72,0,118,0,0
1038949705,1395.72,0,117,0,0
1038949706,1395.72,0,117,0,0
1038949707,1395.72,0,117,0,0
1038949708,1395.72,0,116,0,0
1038949709,1395.72,0,116,0,0
1038949710,1395.72,0,117,0,0
1038949711,1395.72,0,117,0,0
1038949712,1395.72,0,118,0,0
1038949713,1395.72,0,118,87,0.5
1038949714,1395.72,0,119,88,0.5
1038949715,1396.86,1.138,119,87,0.5
1038949716,1399.19,2.333,122,88,0
1038949717,1402.37,3.182,125,87,0.5
1038949718,1405.55,3.182,126,87,0
1038949719,1409.03,3.48,126,87,0
1038949720,1412.4,3.359,127,86,0
1038949721,1415.71,3.322,127,86,0
1038949722,1419.14,3.424,127,86,0
1038949723,1422.7,3.564,128,86,0
1038949724,1426.26,3.564,128,86,0
1038949725,1429.91,3.63,129,86,0
1038949726,1433.54,3.648,130,86,0
1038949727,1437.2,3.648,131,85,0.5
1038949728,1440.85,3.648,132,85,0.5
1038949729,1444.48,3.639,133,85,0.5
1038949730,1448.12,3.639,135,85,0.5
1038949731,1451.76,3.648,136,85,0.5
1038949732,1455.41,3.648,137,85,0.5
1038949733,1459.06,3.639,138,85,0.5
1038949734,1462.71,3.639,139,85,0.5
1038949735,1466.34,3.63,139,85,0.5
1038949736,1469.95,3.63,140,85,0.5
1038949737,1473.58,3.611,140,85,0.5
1038949738,1477.17,3.602,140,85,0.5
1038949739,1480.77,3.611,140,85,0.5
1038949740,1484.4,3.611,140,85,0.5
1038949741,1488,3.602,141,85,0.5
1038949742,1491.53,3.546,141,85,0.5
1038949743,1495.08,3.546,141,86,0
1038949744,1498.65,3.574,142,86,0
1038949745,1502.25,3.602,142,86,0
1038949746,1505.88,3.62,143,86,0
1038949747,1509.51,3.639,143,85,0.5
1038949748,1513.16,3.648,144,85,0.5
1038949749,1516.83,3.658,144,85,0.5
1038949750,1520.49,3.667,144,85,0.5
1038949751,1524.17,3.667,145,85,0.5
1038949752,1527.77,3.611,145,85,0.5
1038949753,1531.37,3.611,145,85,0.5
1038949754,1535,3.602,145,85,0.5
1038949755,1538.61,3.62,145,85,0.5
1038949756,1542.24,3.63,146,85,0.5
1038949757,1545.89,3.639,146,84,0.5
1038949758,1549.51,3.648,146,84,0.5
1038949759,1553.16,3.648,146,85,0.5
1038949760,1556.82,3.639,147,85,0.5
1038949761,1560.44,3.639,147,85,0.5
1038949762,1564.08,3.639,148,85,0.5
1038949763,1567.72,3.63,148,85,0.5
1038949764,1571.36,3.639,148,85,0.5
1038949765,1574.99,3.639,148,85,0.5
1038949766,1578.65,3.648,149,85,0.5
1038949767,1582.28,3.648,149,85,0.5
1038949768,1585.93,3.648,149,85,0.5
1038949769,1589.59,3.648,149,86,0
1038949770,1593.24,3.648,149,86,0
1038949771,1596.89,3.648,149,85,0.5
1038949772,1600.54,3.658,150,85,0.5
1038949773,1604.19,3.658,150,85,0.5
1038949774,1607.87,3.667,151,85,0.5
1038949775,1611.53,3.667,151,85,0.5
1038949776,1615.21,3.667,151,85,0.5
1038949777,1618.86,3.667,152,85,0.5
1038949778,1622.53,3.667,152,85,0.5
1038949779,1626.19,3.667,153,85,0.5
1038949780,1629.87,3.667,153,85,0.5
1038949781,1633.54,3.667,153,85,0.5
1038949782,1637.22,3.676,153,85,0.5
1038949783,1640.88,3.676,154,85,0.5
1038949784,1644.56,3.667,154,85,0.5
1038949785,1648.2,3.658,155,85,0.5
1038949786,1651.87,3.658,155,85,0.5
1038949787,1655.54,3.667,156,85,0.5
1038949788,1659.2,3.667,156,85,0.5
1038949789,1662.85,3.658,157,86,0
1038949790,1666.51,3.658,157,86,0
1038949791,1670.1,3.583,157,86,0
1038949792,1673.65,3.555,157,86,0
1038949793,1677.19,3.527,157,86,0
1038949794,1680.68,3.499,158,86,0
1038949795,1684.17,3.499,158,85,0.5
1038949796,1687.7,3.527,158,85,0.5
1038949797,1691.28,3.564,159,85,0.5
1038949798,1694.83,3.564,159,85,0.5
1038949799,1698.45,3.62,160,86,0
1038949800,1702.05,3.583,160,86,0
1038949801,1705.62,3.583,160,85,0.5
1038949802,1709.15,3.518,161,85,0.5
1038949803,1712.65,3.518,161,85,0.5
1038949804,1716.2,3.546,161,85,0.5
1038949805,1719.79,3.574,161,85,0.5
1038949806,1723.36,3.583,161,85,0.5
1038949807,1726.95,3.592,161,85,0.5
1038949808,1730.54,3.592,161,85,0.5
1038949809,1734.15,3.602,161,85,0.5
1038949810,1737.77,3.611,161,85,0.5
1038949811,1741.39,3.62,161,86,0
1038949812,1744.96,3.592,161,86,0
1038949813,1748.54,3.564,161,86,0
1038949814,1752.09,3.564,161,86,0
1038949815,1755.68,3.592,161,86,0
1038949816,1759.23,3.527,161,85,0.5
1038949817,1762.74,3.527,161,85,0.5
1038949818,1766.17,3.424,161,85,0.5
1038949819,1769.54,3.378,161,85,0.5
1038949820,1772.89,3.35,161,86,0
1038949821,1776.35,3.462,162,86,0
1038949822,1779.9,3.536,162,85,0.5
1038949823,1783.46,3.574,162,85,0.5
1038949824,1787.06,3.592,162,85,0.5
1038949825,1790.67,3.611,162,85,0.5
1038949826,1794.28,3.611,162,85,0.5
1038949827,1797.9,3.62,162,85,0.5
1038949828,1801.53,3.62,163,86,0
1038949829,1805.14,3.611,163,86,0
1038949830,1808.74,3.611,163,86,0
1038949831,1812.33,3.592,163,86,0
1038949832,1815.9,3.555,164,86,0
1038949833,1819.44,3.555,164,86,0
1038949834,1822.87,3.424,164,86,0
1038949835,1826.13,3.256,164,86,0
1038949836,1829.26,3.126,164,86,0
1038949837,1832.49,3.228,164,86,0
1038949838,1835.7,3.228,164,86,0
1038949839,1839.1,3.378,164,86,0
1038949840,1842.46,3.378,164,86,0
1038949841,1845.88,3.424,164,86,0
1038949842,1849.36,3.471,164,85,0.5
1038949843,1852.83,3.471,164,85,0.5
1038949844,1856.34,3.508,164,85,0
1038949845,1859.84,3.49,164,85,0
1038949846,1863.17,3.34,165,86,0
1038949847,1866.44,3.275,165,86,0
1038949848,1869.85,3.396,165,86,0
1038949849,1873.33,3.49,166,86,0.5
1038949850,1876.89,3.555,166,86,0.5
1038949851,1880.49,3.592,165,86,0.5
1038949852,1880.49,0,166,86,0.5
1038949853,1880.49,0,166,0,0
1038949854,1880.49,0,166,0,0
1038949855,1880.49,0,165,0,0
1038949856,1880.49,0,165,0,0
1038949857,1880.49,0,165,0,0
1038949858,1880.49,0,165,0,0
1038949859,1880.49,0,165,0,0
1038949860,1880.49,0,165,0,0
1038949861,1880.49,0,165,0,0
1038949862,1880.49,0,165,0,0
1038949863,1880.49,0,165,0,0
1038949864,1880.49,0,165,0,0
1038949865,1880.49,0,165,0,0
1038949866,1880.49,0,164,0,0
1038949867,1880.49,0,164,0,0
1038949868,1880.49,0,163,0,0
1038949869,1880.49,0,161,0,0
1038949870,1880.49,0,162,0,0
1038949871,1880.49,0,162,0,0
1038949872,1880.49,0,162,0,0
1038949873,1880.49,0,160,0,0
1038949874,1880.49,0,160,0,0
1038949875,1880.49,0,160,0,0
1038949876,1880.49,0,159,0,0
1038949877,1880.49,0,159,0,0
1038949878,1880.49,0,159,0,0
1038949879,1880.49,0,159,0,0
1038949880,1880.49,0,159,0,0
1038949881,1880.49,0,159,0,0
1038949882,1880.49,0,158,0,0
1038949883,1880.49,0,158,0,0
1038949884,1880.49,0,157,0,0
1038949885,1880.49,0,156,0,0
1038949886,1880.49,0,156,0,0
1038949887,1880.49,0,155,0,0
1038949888,1880.49,0,155,0,0
1038949889,1880.49,0,155,0,0
1038949890,1880.49,0,156,0,0
1038949891,1880.49,0,156,0,0
1038949892,1880.49,0,156,0,0
1038949893,1880.49,0,157,0,0
1038949894,1880.49,0,157,0,0
1038949895,1880.49,0,157,0,0
1038949896,1880.49,0,157,0,0
1038949897,1880.49,0,156,0,0
1038949898,1880.49,0,155,0,0
